id,program_name,program_type,match_level,confidence,evidence_url,last_verified,notes
78412,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78413,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78414,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78415,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78622,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
78623,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
78804,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78805,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78806,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78807,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
78950,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79099,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79100,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79101,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79102,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79103,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79104,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79105,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79106,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79107,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79108,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79140,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79141,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79142,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79143,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79144,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79145,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79146,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79147,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79302,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79376,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79377,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79384,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79385,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79526,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79527,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79534,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79535,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79582,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79693,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79720,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
79821,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
79822,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80019,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80020,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80021,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80035,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80036,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80037,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80038,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80091,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80126,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80127,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80131,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80132,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80187,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80203,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80307,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80308,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80425,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80428,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80429,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80430,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80431,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80432,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80433,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80434,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80435,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80436,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80447,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80448,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80449,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80450,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80451,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80452,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80453,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80454,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80538,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80543,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80544,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80635,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80636,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80637,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80638,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80642,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80643,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80644,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80645,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80646,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80647,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80711,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80773,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80774,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80779,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80780,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
80840,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
80975,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81041,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81042,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81043,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81044,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81048,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81049,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81050,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81051,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81154,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81163,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81164,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81254,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
81265,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81266,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81577,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81578,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81579,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81580,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81856,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
81857,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82339,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82340,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82341,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82342,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82343,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82344,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82345,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82346,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82347,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82348,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82349,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82350,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82351,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82352,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82353,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82354,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82355,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82356,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82357,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82358,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82359,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82360,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82361,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82362,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82412,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82413,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82414,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82415,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82416,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82417,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82418,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82419,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82420,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
82806,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82851,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82910,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82911,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82912,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82913,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82914,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
82966,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83013,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83014,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83075,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83076,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83239,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83240,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83241,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83242,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83339,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83411,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83462,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83602,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83603,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83604,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83605,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83622,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83623,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83624,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83625,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83626,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83754,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83755,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83867,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
83878,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83879,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83880,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
83881,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84061,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84062,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84202,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84203,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84204,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84209,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84210,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84262,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84370,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84375,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84376,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
84414,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84443,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
84468,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86604,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86717,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86765,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86766,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86767,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86768,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86769,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86770,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86777,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
86877,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86878,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
86914,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87023,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87024,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87088,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87126,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87127,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87128,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87129,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87133,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
87134,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
87176,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87296,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87338,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87467,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87468,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87469,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87473,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
87474,Flashfood,food_waste_discount,chain,high,https://flashfood.com/,2026-04-29,Chain listed on Flashfood marketing pages
87648,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87649,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87650,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87651,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87652,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87653,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87654,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87655,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87656,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87657,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
87658,Flashfood,food_waste_discount,chain,medium,https://flashfood.com/,2026-04-29,Chain logo presence; verify by location page before promotion copy
